step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
320,CASH_OUT,143.43,C798545360,70460.55,70317.12,C875092910,20378.37,20151.91,0,0
628,PAYMENT,389.94,C573694552,7223.88,6833.94,M544022686,252.4,244.42,0,0
189,PAYMENT,147.54,C122522388,1083.05,935.5,M267209939,3060.94,3047.26,0,0
381,PAYMENT,52.39,C508248164,5834.2,5781.81,M880736975,962.57,782.13,0,0
657,PAYMENT,354.19,C384749513,3364.76,3010.57,M186476307,393.35,111.89,0,0
468,TRANSFER,816.97,C353803305,3567.02,2750.06,C842129319,2182.89,2999.85,0,0
539,PAYMENT,364.1,C760572968,25129.59,24765.49,M538810121,366.36,91.15,0,0
508,PAYMENT,138.34,C249002790,5173.94,5035.61,M199693339,5304.46,5101.56,0,0
355,PAYMENT,617.4,C409043320,1946.11,1328.7,M723053999,413.39,377.89,0,0
526,PAYMENT,367.51,C780763275,3061.63,2644.13,M485044336,399.12,288.38,0,0
699,CASH_IN,497.06,C224563367,16318.88,15821.82,C455306960,348.05,845.11,0,0
94,CASH_OUT,435.04,C173923685,2726.34,2291.3,C210329289,1163.65,1039.99,0,0
101,PAYMENT,239.36,C982391475,1429.8,1190.43,M298113214,854.89,600.21,0,0
691,DEBIT,476.63,C470915625,3688.55,3211.93,C141547154,17593.84,17508.03,0,0
183,TRANSFER,1412.58,C918207391,8571.62,7159.04,C471755649,64.83,1477.41,0,0
115,PAYMENT,482.15,C347197092,1320.67,863.52,M412000173,3664.9,3652.49,0,0
307,PAYMENT,1312.79,C857852037,9741.87,8429.08,M412057220,166.54,129.51,0,0
275,CASH_IN,369.11,C953513866,4154.29,3810.18,C633641638,2120.43,2489.54,0,0
624,PAYMENT,49.94,C210998040,6118.58,6068.63,M929809984,2036.41,2029.36,0,0
661,CASH_OUT,99.1,C937080009,10054.92,9955.81,C844557640,12968.69,12818.81,0,0
441,CASH_IN,213.5,C838830561,4269.6,4056.1,C990960464,9263.58,9477.09,0,0
584,PAYMENT,93.6,C166711958,1030.38,936.78,M462403502,4521.2,4355.17,0,0
627,DEBIT,1651.48,C300885815,5758.22,4106.74,C771895883,16.98,0.0,0,0
694,PAYMENT,549.4,C969384326,998.94,449.54,M512761399,3568.88,3302.64,0,0
174,PAYMENT,737.34,C693502394,64766.54,64029.2,M147483180,1893.77,1870.98,0,0
433,PAYMENT,110.7,C666694970,2432.83,2322.13,M183616423,353.6,221.87,0,0
234,CASH_IN,362.4,C643253467,5587.99,5225.58,C606340752,28.57,390.97,0,0
682,CASH_OUT,27.19,C760901587,8409.47,8382.28,C448440700,200.94,0.0,0,0
141,PAYMENT,90.8,C421811897,6027.14,5936.34,M845448903,3033.02,3014.42,0,0
429,CASH_IN,1228.81,C992897599,7524.72,6295.91,C773987708,121.77,1350.58,0,0
310,CASH_IN,338.09,C655609796,1813.99,1500.9,C838837278,434.15,772.24,0,0
589,DEBIT,361.63,C939386391,6742.23,6365.6,C232353779,3584.86,3316.78,0,0
456,PAYMENT,620.95,C877854641,4546.72,3925.76,M456241326,1158.75,890.99,0,0
54,PAYMENT,16.25,C439515703,11881.43,11865.18,M130954193,28402.28,28307.68,0,0
113,CASH_IN,2106.08,C636393410,18665.35,16559.27,C138954595,28.23,2134.31,0,0
305,CASH_IN,227.35,C123464364,3658.78,3436.43,C924184246,37.71,265.06,0,0
141,PAYMENT,250.74,C183437363,3321.48,3070.73,M863689504,779.09,569.13,0,0
493,CASH_IN,124.12,C774367270,2728.72,2604.6,C366338136,187.63,311.75,0,0
690,PAYMENT,129.97,C977244190,2539.51,2409.54,M550736713,6142.26,5929.53,0,0
403,PAYMENT,121.71,C468202650,2879.35,2757.64,M628182156,301.81,204.65,0,0
590,CASH_OUT,46.21,C655672145,776.97,730.77,C686451349,107.43,0.0,0,0
588,CASH_IN,3163.63,C514003562,63000.89,59822.26,C446076548,5280.63,8444.26,0,0
176,CASH_OUT,2163.37,C127123946,7840.51,5677.14,C207927420,3211.58,3056.51,0,0
648,TRANSFER,5647.02,C960753723,38203.97,32556.95,C899104463,2908.43,8555.45,0,0
114,CASH_IN,41.73,C572215781,3308.28,3266.54,C165502304,7483.1,7524.84,0,0
671,PAYMENT,2103.52,C690969565,8743.75,6640.23,M993386212,4820.81,4781.66,0,0
476,CASH_IN,1793.46,C976690040,17969.74,16176.28,C582001181,1388.83,3162.29,0,0
342,PAYMENT,856.67,C842475901,7393.96,6537.3,M754734371,142.22,25.18,0,0
261,DEBIT,17648.4,C967262823,134412.08,116763.68,C128145007,35140.4,34971.71,0,0
67,CASH_IN,364.68,C342050110,3854.63,3489.95,C536484432,1463.79,1828.47,0,0
536,PAYMENT,968.3,C512202115,6526.44,5558.13,M557954336,14656.32,14417.18,0,0
144,CASH_IN,308.18,C291508285,2381.86,2073.67,C343290618,341.89,650.07,0,0
445,CASH_IN,541.46,C504561006,5996.64,5455.17,C982797516,454.81,996.27,0,0
441,CASH_OUT,314.93,C410582439,8816.19,8501.26,C987840466,2873.05,2603.38,0,0
141,PAYMENT,130.25,C604919593,1640.38,1510.13,M604513045,4490.57,4484.67,0,0
50,CASH_OUT,137.91,C252194456,5732.52,5594.61,C506426401,4635.41,4365.83,0,0
569,TRANSFER,166.63,C956906759,4333.29,4166.66,C620187319,1839.1,2005.73,0,0
168,CASH_OUT,258.86,C118767703,1703.73,1444.87,C392669917,1367.46,1211.6,0,0
527,CASH_OUT,2255.97,C434023774,7419.76,5148.8,C388041854,129.26,91.2,0,0
433,CASH_OUT,6839.45,C349531310,24754.17,17914.72,C504844305,4419.12,4366.99,0,0
139,CASH_OUT,959.33,C408797112,8411.86,7452.53,C998970095,11041.45,10919.93,0,0
639,TRANSFER,3302.97,C208468851,3302.97,0.0,C613252591,0.0,3302.97,1,0
600,CASH_OUT,1425.24,C280154898,103946.43,102521.18,C702317725,881.41,606.9,0,0
279,CASH_OUT,2546.46,C234568259,18551.22,15954.76,C428180231,3393.41,3147.27,0,0
620,CASH_IN,931.53,C401814569,4005.5,3073.97,C808049607,3408.55,4340.08,0,0
528,CASH_OUT,1432.73,C948202241,4645.3,3212.58,C619397525,11381.62,11169.71,0,0
591,CASH_IN,737.12,C726727807,13107.47,12370.35,C457966338,1036.67,1773.79,0,0
132,CASH_OUT,68.89,C365829071,8980.34,8911.44,C804645693,667.21,557.38,0,0
146,CASH_IN,74.68,C193550266,668.98,594.3,C408599901,107.73,182.41,0,0
408,TRANSFER,626.85,C622922839,2561.61,1934.76,C661996651,4325.17,4952.02,0,0
169,PAYMENT,1117.07,C573017236,10534.76,9417.7,M517906704,318.5,95.6,0,0
397,PAYMENT,24.94,C725454157,679.09,654.14,M700314656,881.23,703.51,0,0
537,PAYMENT,235836.32,C204363585,277454.5,41668.17,M808788181,0.0,0.0,1,0
51,PAYMENT,1138.7,C389240453,9107.68,7973.98,M839247179,1875.84,1770.56,0,0
222,CASH_OUT,4265.91,C813176407,20051.11,15770.19,C613843838,29829.6,29748.44,0,0
10,TRANSFER,1494.17,C320262547,12613.23,11119.06,C617059427,10287.85,11782.01,0,0
641,CASH_OUT,1785.9,C369982334,9473.3,7712.4,C476383233,1077.64,801.43,0,0
312,TRANSFER,35.22,C477125856,3043.45,2958.22,C140814710,58.96,94.18,0,0
292,PAYMENT,387.86,C339552680,28505.55,28117.69,M549467219,2998.17,2816.03,0,0
556,CASH_OUT,809.27,C725555335,8699.05,7889.78,C398733058,1635.94,1423.1,0,0
550,CASH_IN,71.29,C793120898,1388.98,1317.68,C186623988,118.02,189.31,0,0
606,CASH_IN,307.01,C172464146,25659.9,25352.89,C855148721,503.45,810.46,0,0
281,TRANSFER,66.58,C594239447,10002.84,9961.26,C567471531,6039.68,6106.26,0,0
685,TRANSFER,114.31,C748897243,3004.37,2890.07,C601949776,3694.11,3808.42,0,0
346,CASH_IN,175.82,C852079958,1293.5,1117.68,C188220827,8457.21,8633.04,0,0
155,PAYMENT,107.53,C889940329,6151.8,6029.27,M715111335,68.52,0.0,0,0
73,TRANSFER,171.02,C973347162,4218.09,4047.07,C885438358,6711.27,6882.29,0,0
641,PAYMENT,674.97,C289626950,4124.55,3449.58,M601478671,3246.14,3034.33,0,0
369,PAYMENT,300.0,C293693432,5779.17,5479.17,M597485849,944.6,941.36,0,0
175,CASH_IN,422.93,C484576460,2285.07,1862.14,C214924324,43.2,466.12,0,0
130,CASH_OUT,256.38,C843327076,14293.44,14037.06,C796060403,284.39,5.51,0,0
88,CASH_OUT,417.22,C980125122,2173.01,1740.8,C416809905,1890.91,1672.01,0,0
580,CASH_IN,591.6,C430939973,3787.65,3196.05,C850252845,2059.56,2651.16,0,0
210,PAYMENT,904.46,C159903749,12081.19,11176.74,M326076862,830.31,811.49,0,0
162,CASH_IN,152.11,C850055720,108730.86,108578.75,C284641253,737.27,889.38,0,0
588,CASH_OUT,493.48,C981966100,3814.33,3345.84,C715402492,261.15,209.09,0,0
196,CASH_OUT,975.02,C934480320,16640.78,15665.76,C260132144,7997.46,7827.42,0,0
438,PAYMENT,2270.72,C246126269,26937.35,24666.62,M217951294,449.32,179.92,0,0
153,PAYMENT,103.17,C249975532,970.1,851.92,M867406321,3678.77,3654.61,0,0
416,CASH_IN,473.63,C151665858,2080.38,1606.76,C263030066,140.58,614.21,0,0
316,DEBIT,735.59,C868419356,3619.79,2884.2,C968240697,4993.05,4803.15,0,0
227,TRANSFER,72.64,C651674632,10068.48,9995.84,C737254625,1383.06,1455.7,0,0
662,CASH_OUT,480.8,C590521224,8338.66,7857.87,C142286815,9952.66,9887.3,0,0
549,CASH_IN,81.07,C633075010,791.01,709.94,C971349766,827.03,908.1,0,0
548,PAYMENT,56.33,C275076545,3186.33,3130.0,M815890361,825.28,714.08,0,0
651,CASH_OUT,1618.12,C970482348,11387.73,9769.61,C963819612,1737.22,1561.47,0,0
695,CASH_OUT,1938.1,C405797477,3611.14,1673.04,C982412920,555.6,451.0,0,0
671,PAYMENT,848.94,C955065006,7795.17,6946.23,M257883059,13649.82,13645.28,0,0
135,TRANSFER,2842.61,C600310925,2842.61,0.0,C178902293,1200.0,4042.61,1,0
278,DEBIT,72.36,C897367954,5130.23,5007.87,C999469146,1087.87,880.14,0,0
348,PAYMENT,87.89,C238202514,5516.26,5428.37,M233077222,1545.4,1399.67,0,0
138,PAYMENT,294.65,C134406255,2640.3,2345.65,M578631012,2426.08,2417.22,0,0
317,CASH_IN,1229.86,C992066919,10949.08,9719.22,C635296204,344.03,1573.89,0,0
167,CASH_IN,1331.29,C307445395,19431.32,18100.02,C118790934,215.14,1546.43,0,0
91,CASH_IN,419.49,C843775934,2611.28,2191.79,C301885069,1682.37,2111.86,0,0
268,CASH_IN,198.56,C566073537,22858.53,22609.97,C349668431,90.19,288.75,0,0
415,PAYMENT,406.15,C625930407,880.72,474.57,M146376350,653.71,397.73,0,0
385,CASH_OUT,596.88,C454536148,4018.45,3421.57,C657859044,381.27,377.43,0,0
566,PAYMENT,10.11,C530508898,19023.7,19013.58,M415383461,531.15,409.87,0,0
293,PAYMENT,468.99,C125199975,22386.2,21922.2,M247472346,1111.96,1076.77,0,0
97,CASH_OUT,122.48,C179942725,2139.65,2017.18,C183518931,86.55,0.0,0,0
374,CASH_OUT,77.61,C545292525,1995.67,1918.06,C289115296,2576.27,2478.31,0,0
82,CASH_OUT,1107.31,C431611520,12778.35,11671.04,C569138771,511.86,313.42,0,0
626,PAYMENT,275.48,C287741929,3664.73,3389.25,M706577246,28897.69,28685.11,0,0
234,CASH_OUT,14.79,C582792357,4712.29,4697.5,C521020846,1805.35,1762.07,0,0
621,CASH_IN,131.88,C683592334,117875.89,117744.01,C926759010,765.64,897.52,0,0
354,CASH_IN,82.84,C264868960,10141.66,10058.81,C812980430,598.36,681.2,0,0
19,PAYMENT,628.34,C967482184,5786.06,5157.72,M453037591,4069.33,3939.52,0,0
281,TRANSFER,41497.47,C323967074,41497.47,50.0,C529455113,0.0,0.0,1,0
664,PAYMENT,42.25,C273993824,19354.13,19311.88,M957831120,1084.39,784.86,0,0
95,TRANSFER,1473.68,C405895923,3632.08,2158.41,C947721226,25749.29,27222.96,0,0
612,PAYMENT,859.19,C988471514,4371.77,3512.58,M946755959,427.18,276.93,0,0
531,PAYMENT,2262.75,C171585201,21858.39,19595.64,M590849777,1096.47,843.63,0,0
558,CASH_IN,1212.6,C793698228,11476.09,10263.49,C251301243,129.37,1341.97,0,0
413,PAYMENT,1242.68,C427909805,14048.74,12806.07,M278904852,387.92,328.19,0,0
595,CASH_IN,79.26,C672246488,701.23,621.97,C100513352,10763.81,10843.07,0,0
582,PAYMENT,86.05,C939426493,3541.23,3455.18,M193552912,1459.78,1181.66,0,0
158,PAYMENT,139.99,C842738627,23410.84,23270.85,M944731255,7197.77,7125.78,0,0
411,PAYMENT,522.13,C173722454,2759.64,2237.51,M919940985,823.56,717.25,0,0
558,PAYMENT,214.67,C425489329,53062.07,52847.41,M825286549,4257.21,4017.11,0,0
557,PAYMENT,130.18,C783434440,5427.79,5297.6,M833655987,782.69,687.23,0,0
647,PAYMENT,663.94,C636456775,4867.49,4203.55,M399492512,655.46,360.26,0,0
664,PAYMENT,780.42,C936157952,11773.48,10993.06,M240734724,429.11,422.58,0,0
548,TRANSFER,1430.47,C347176483,120961.72,119531.25,C686085006,1694.23,3124.7,0,0
133,CASH_IN,1011.11,C588014715,12032.58,11021.47,C189597633,580.28,1591.38,0,0
234,PAYMENT,513.14,C646636644,4134.6,3646.46,M973358633,329.46,130.77,0,0
116,CASH_IN,234.1,C409085074,3057.81,2823.71,C495122016,3427.18,3661.28,0,0
493,CASH_OUT,1452.94,C473687364,3443.95,1991.01,C905224985,798.2,530.14,0,0
639,CASH_OUT,358.29,C195791243,9740.73,9382.44,C345466743,224.4,125.69,0,0
180,PAYMENT,5586.68,C179566189,23859.11,18272.43,M490198595,110.04,0.0,0,0
663,CASH_IN,61.56,C874429934,864.14,787.58,C618941578,167.09,228.66,0,0
158,CASH_IN,214.29,C100753606,1243.55,1014.26,C631901730,154.9,379.19,0,0
196,CASH_OUT,260.41,C237995892,15227.92,14967.51,C230147935,141.9,0.0,0,0
53,CASH_IN,404.77,C622579555,32521.77,32142.0,C878398508,4040.23,4445.0,0,0
430,PAYMENT,1390.44,C845342849,4577.98,3187.54,M397516581,69.6,0.0,0,0
234,PAYMENT,372.75,C265522311,617.13,244.38,M544806476,7847.29,7774.84,0,0
574,PAYMENT,26.86,C345087494,2296.04,2269.18,M620260940,3550.67,3482.07,0,0
628,CASH_IN,83.39,C219114905,1555.92,1472.53,C887212011,4587.44,4670.83,0,0
625,CASH_IN,217.77,C232454616,3662.93,3445.16,C591301305,28.27,246.04,0,0
176,PAYMENT,248.15,C708765848,9560.31,9312.16,M766767233,165.42,136.6,0,0
712,CASH_IN,322.92,C842188252,3655.31,3332.39,C628887489,372.05,694.98,0,0
215,CASH_OUT,267.65,C849209528,2891.2,2623.54,C925849115,39654.24,39595.39,0,0
137,TRANSFER,556.67,C148705412,9059.96,8503.29,C347268309,1251.39,1818.06,0,0
77,PAYMENT,440.07,C833252164,69598.13,69158.06,M207311037,1835.52,1750.48,0,0
358,PAYMENT,188.75,C259715438,2406.22,2217.47,M848063506,1050.5,787.6,0,0
292,PAYMENT,474.34,C594040769,4485.87,4011.53,M606102703,235.32,57.43,0,0
212,PAYMENT,15.43,C836277177,96346.3,96330.87,M952174038,513.22,458.47,0,0
621,PAYMENT,335.71,C738056007,2376.66,2040.95,M634985147,5851.63,5645.19,0,0
632,PAYMENT,11110.63,C142797671,49302.44,38191.81,M240880303,7044.23,6803.5,0,0
119,PAYMENT,209.42,C316753476,1864.08,1654.65,M783996964,120.91,0.0,0,0
114,PAYMENT,116.5,C300778850,2989.66,2873.16,M177043073,80.4,0.0,0,0
288,CASH_IN,3193.26,C334433415,41758.56,38565.3,C975319278,1904.01,5097.27,0,0
149,CASH_OUT,588.46,C169284029,6485.08,5896.62,C759600814,590.12,550.9,0,0
672,CASH_IN,1262.39,C872384776,19493.27,18230.87,C243114214,3174.51,4446.9,0,0
212,TRANSFER,1094.84,C775217525,8067.6,6972.77,C579053094,538.21,1633.05,0,0
639,CASH_OUT,110.66,C862128505,1358.89,1248.22,C604390428,2950.7,2916.41,0,0
153,CASH_IN,191.94,C906747153,11258.68,11066.73,C876986758,2910.76,3112.7,0,0
229,PAYMENT,139.63,C120027418,6980.09,6840.47,M637814550,1360.42,1197.04,0,0
517,PAYMENT,1069.86,C117781984,8110.3,7040.44,M733346424,3164.84,3147.89,0,0
82,PAYMENT,1161.18,C907783880,5480.48,4319.3,M213119109,165.98,33.61,0,0
329,TRANSFER,32.5,C110892762,2758.39,2725.89,C529219796,251.43,283.93,0,0
83,CASH_OUT,453.31,C120769444,4557.6,4089.29,C988662317,2071.05,2041.14,0,0
569,PAYMENT,14.21,C856091863,2392.48,2378.27,M274867991,8247.42,8188.2,0,0
36,TRANSFER,144.73,C771223087,13793.02,13648.29,C354629745,4732.56,4887.29,0,0
47,PAYMENT,1275.91,C442405025,6907.38,5631.47,M232411099,714.86,713.78,0,0
97,CASH_OUT,81.86,C885361363,1590.2,1513.34,C720073102,38336.45,38050.69,0,0
405,PAYMENT,250.33,C600584604,18396.66,18146.33,M222710384,247.64,176.61,0,0
278,CASH_OUT,66.58,C741320213,968.09,901.5,C849636590,869125.12,868858.6,0,0
220,DEBIT,411.94,C355759279,12756.45,12344.52,C811405293,300.78,90.84,0,0
412,PAYMENT,2183.47,C511747704,16824.91,14641.45,M671125730,23594.93,23394.02,0,0
68,CASH_OUT,708.19,C436158096,12541.32,11833.14,C242788437,343.46,157.92,0,0
345,CASH_OUT,13.55,C961999553,826.67,813.12,C433863169,27936.68,27841.83,0,0
127,PAYMENT,43.48,C713868859,3138.01,3094.53,M139312026,426.43,403.21,0,0
707,CASH_OUT,191.66,C111744729,6932.09,6740.42,C531125129,4629.76,4580.69,0,0
269,CASH_IN,320.0,C177196118,6709.86,6389.86,C395373314,405.93,725.93,0,0
524,PAYMENT,408.96,C550609725,5452.09,5028.13,M485928455,25073.64,24994.19,0,0
10,TRANSFER,18.2,C479320173,1488.8,1495.6,C351203774,6179.29,6197.49,0,0
293,CASH_IN,275.92,C844627136,7156.06,6880.14,C494695498,18632.96,18908.88,0,0
381,CASH_OUT,16.46,C154646157,6694.42,6677.95,C932721987,134.85,0.0,0,0
80,DEBIT,2300.15,C353242067,38452.27,36177.12,C523562588,14735.21,14495.13,0,0
410,PAYMENT,122.69,C493422700,1073.23,950.54,M399212507,1086.57,936.22,0,0
80,PAYMENT,609.53,C897353665,11194.57,10585.04,M946682856,5496.28,5225.67,0,0
303,CASH_OUT,1220.42,C603129122,5974.04,4778.63,C116352184,2164.99,2007.76,0,0
449,TRANSFER,500.0,C744170961,500.0,0.0,C524975721,1200.0,0.0,1,0
663,PAYMENT,378.83,C137279569,4680.06,4301.23,M891243567,1766.06,1470.9,0,0
325,DEBIT,735.93,C794814893,4105.9,3369.98,C597071309,4297.08,4242.6,0,0
430,PAYMENT,157.8,C319495429,4401.9,4244.1,M681774483,319.81,260.57,0,0
320,PAYMENT,849.03,C593240886,3972.04,3123.01,M692514045,14630.4,14606.2,0,0
571,PAYMENT,139.31,C166845905,5953.83,5814.52,M543070982,310.61,207.33,0,0
702,CASH_OUT,378.06,C979860036,1710.62,1332.55,C805501495,7526.81,7457.41,0,0
523,CASH_OUT,1098.1,C281694211,1991.39,893.29,C414200896,5536.62,5441.24,0,0
671,CASH_IN,90.67,C920568969,3682.65,3591.98,C660947000,112.93,203.6,0,0
520,CASH_OUT,253.16,C359617648,5339.22,5086.06,C493882094,144.52,0.0,0,0
329,PAYMENT,24.12,C560527149,2803.52,2779.4,M718164849,6858.15,6731.15,0,0
64,PAYMENT,530.38,C430064274,13166.6,12636.22,M844722076,5300.62,5140.15,0,0
625,CASH_OUT,156.97,C564429595,4163.68,4006.71,C443661707,12.64,0.0,0,0
94,TRANSFER,67152.15,C304648653,67152.15,0.0,C972651779,0.0,0.0,1,0
248,CASH_OUT,985.35,C155726027,29220.55,28235.2,C831264590,880.39,707.6,0,0
85,PAYMENT,482.04,C866725552,3777.63,3295.59,M550441756,544.32,420.06,0,0
686,CASH_OUT,282.09,C612717803,7582.25,7300.15,C738179538,26446.78,26272.43,0,0
62,CASH_OUT,692.83,C938678573,12592.83,11900.0,C146421403,494.21,305.96,0,0
255,TRANSFER,64.29,C704817386,41706.82,41642.53,C150766932,20814.26,20878.55,0,0
205,PAYMENT,1096.52,C782812756,6528.68,5432.15,M906868707,16110.82,15960.85,0,0
456,CASH_OUT,165.17,C371895665,64447.19,64282.02,C220607994,1023.52,903.26,0,0
546,CASH_IN,117.14,C805770200,10140.94,10023.8,C408333670,5430.43,5547.56,0,0
411,PAYMENT,365.01,C605130485,16033.16,15668.15,M635595789,72.04,0.0,0,0
103,PAYMENT,1307.23,C457706820,2876.9,1554.67,M678899079,16000.33,15807.8,0,0
125,DEBIT,118.31,C535237400,682.26,513.95,C402819841,6397.84,6356.94,0,0
133,PAYMENT,156.21,C966337973,64788.8,64632.59,M638116725,70.02,61.78,0,0
206,CASH_OUT,1231.79,C599631260,8907.93,7676.14,C288562771,8810.84,8810.02,0,0
202,DEBIT,766.21,C139699536,20333.6,19567.39,C391429902,115.22,1.84,0,0
389,DEBIT,39.18,C143174591,14616.8,14577.62,C101403501,2997.58,2727.78,0,0
481,PAYMENT,1462.26,C767309206,23295.54,21833.28,M612272758,1971.83,1801.96,0,0
218,CASH_OUT,23.73,C388544976,2759.98,2736.25,C251798479,2892.35,2780.9,0,0
657,CASH_OUT,49.61,C158211695,736.33,671.72,C609513589,353.07,231.4,0,0
177,CASH_OUT,632.91,C680668355,14567.74,13934.83,C676383679,1422.66,1340.79,0,0
680,CASH_IN,1597.57,C277047118,14423.9,12826.33,C527331381,36.13,1633.7,0,0
336,CASH_OUT,883.27,C619572289,27845.55,26962.29,C825481527,3992.57,3723.82,0,0
168,CASH_OUT,70.12,C790632075,2680.75,2610.63,C403892193,1521.44,1408.72,0,0
298,TRANSFER,1076.66,C211328247,7953.05,6876.39,C301915761,655.3,1731.96,0,0
65,PAYMENT,94.67,C297102234,1386.05,1291.38,M858609561,1819.61,1574.76,0,0
674,CASH_IN,320.74,C941991986,13215.05,12894.3,C636619297,875.7,1196.44,0,0
587,DEBIT,45.5,C672924317,195.0,149.49,C586794883,6241.95,6199.84,0,0
163,PAYMENT,833.14,C829221235,7193.39,6360.26,M544796065,11938.33,11792.43,0,0
223,CASH_OUT,1781.16,C448471023,8854.87,7073.71,C942196954,1266.77,1254.93,0,0
629,PAYMENT,1247.95,C871981253,8119.42,6821.47,M256004846,70.24,0.0,0,0
144,TRANSFER,1636.03,C276691952,2450.61,814.58,C700299593,364.54,2000.57,0,0
96,PAYMENT,895.53,C794775204,43515.23,42619.7,M582485352,491.57,427.46,0,0
637,CASH_OUT,99.09,C851306781,2619.48,2520.39,C855580628,26784.67,26649.3,0,0
249,TRANSFER,105.0,C388607451,735.57,630.57,C744521068,581.65,686.64,0,0
144,TRANSFER,280.67,C551280323,953.65,672.98,C918282925,20079.07,20359.75,0,0
50,PAYMENT,4418.0,C638572104,37839.14,33421.14,M728309841,24769.62,24631.31,0,0
715,CASH_OUT,86.37,C256036313,5889.17,5802.8,C510718501,14280.15,14159.7,0,0
107,CASH_OUT,1072.95,C451087924,20471.96,19399.01,C989428360,4463.32,4221.5,0,0
473,CASH_OUT,261.43,C297523655,1554.96,1293.53,C963104850,64.31,54.49,0,0
165,CASH_IN,215.68,C556570582,1385.38,1169.71,C905032660,1327.59,1543.27,0,0
404,PAYMENT,165.18,C472498006,2892.73,2727.55,M624889983,1140.85,999.56,0,0
429,PAYMENT,911.87,C307250553,9664.48,8752.6,M550060460,130.53,0.0,0,0
484,CASH_IN,417.45,C407589179,5687.13,5269.68,C672509844,1021.01,1438.46,0,0
427,CASH_IN,2562.16,C392966724,39946.64,37384.48,C450800062,159.18,2731.34,0,0
309,TRANSFER,289.41,C783403194,9526.79,9222.39,C522072974,4415.37,4704.77,0,0
472,CASH_IN,713.92,C893248206,3088.05,2374.13,C358067638,753.81,1467.73,0,0
555,PAYMENT,68.83,C383128188,5546.88,5478.04,M231596730,1154.54,1086.55,0,0
628,PAYMENT,828.14,C320545350,37519.13,36690.99,M810438123,1303.99,1207.91,0,0
595,TRANSFER,604.69,C116966096,6226.86,5622.16,C961907708,154.81,759.5,0,0
258,CASH_OUT,3215.88,C344302266,25067.7,21851.82,C782643919,178.67,39.66,0,0
408,CASH_IN,423.42,C193050234,2998.82,2575.4,C493293872,280.87,704.29,0,0
190,CASH_OUT,187.65,C860566106,9179.82,8992.17,C341927265,1288.38,1182.48,0,0
351,PAYMENT,4125.21,C503466585,9094.75,4969.54,M148374625,5129.41,5121.68,0,0
361,CASH_OUT,914.18,C991616678,14115.92,13201.74,C757391854,55.0,0.0,0,0
223,PAYMENT,381.61,C638331178,1882.33,1500.72,M855108232,4291.47,4092.37,0,0
241,PAYMENT,1052.32,C879907959,19875.26,18822.95,M669209778,3004.04,2851.61,0,0
703,PAYMENT,232.77,C638344258,925.97,693.21,M669173623,1236.43,966.86,0,0
437,CASH_IN,79.18,C325466397,6756.57,6677.39,C117261951,290.06,369.25,0,0
679,PAYMENT,183.62,C483078247,2858.33,2674.71,M680681663,379.18,91.04,0,0
251,CASH_OUT,16842.62,C430982715,16842.62,0.0,C491685834,0.0,16842.62,1,0
16,CASH_OUT,15448.03,C643500096,23766.19,8318.17,C273196747,150.0,15598.03,1,0
14,DEBIT,681.27,C960339285,3545.3,2864.02,C492677616,29904.25,29648.71,0,0
51,PAYMENT,861.97,C651696481,3058.69,2196.72,M509166282,1870.14,1793.19,0,0
306,CASH_IN,185.48,C995191648,1987.37,1801.89,C333806297,64767.53,64963.01,0,0
655,CASH_IN,131.4,C889800409,2552.18,2420.77,C459671485,1944.19,2075.59,0,0
154,CASH_IN,4657.37,C553962656,23664.47,19007.1,C784011248,14714.19,19371.56,0,0
42,PAYMENT,362.43,C320409775,1612.84,1250.41,M366373735,48.44,0.0,0,0
269,CASH_OUT,1875.55,C781482769,14500.85,12625.3,C886163142,1443.25,1189.69,0,0
700,CASH_IN,458.23,C122114460,14106.38,13648.15,C186198104,1799.78,2258.01,0,0
76,CASH_OUT,68.93,C651851077,15553.45,15484.52,C673477975,41.02,0.0,0,0
452,CASH_IN,1358.42,C326979374,5824.21,4465.8,C798300655,180.52,1538.93,0,0
653,CASH_OUT,46.15,C209237631,4403.78,4357.62,C845186404,9290.25,9057.59,0,0
492,CASH_IN,1104.42,C407975370,10210.12,9105.7,C940628968,3300.26,4414.68,0,0
686,PAYMENT,273.14,C531653610,78784.19,78511.04,M344648780,1670.26,1528.58,0,0
372,CASH_IN,350.53,C316394658,3495.49,3144.96,C512591424,3635.1,3985.63,0,0
